ProcessId,Timestamp,RecordNumber,ProcessName,EventID,Url,PackageFullName,Reason
,2026-04-01 17:17:34.653543+00:00,446,,20,,,
,2026-04-01 17:17:34.690367+00:00,447,,16,,,
,2026-04-01 17:17:43.033661+00:00,448,,6008,,,
,2026-04-01 17:17:43.090727+00:00,449,,6009,,,
,2026-04-01 17:17:43.091053+00:00,450,,6005,,,
,2026-04-01 17:17:43.091644+00:00,451,,6013,,,
,2026-04-01 17:17:36.354130+00:00,452,,3,,,
,2026-04-01 17:17:38.369017+00:00,453,,6,,,
,2026-04-01 17:17:38.369730+00:00,454,,6,,,
,2026-04-01 17:17:38.370670+00:00,455,,6,,,
,2026-04-01 17:17:38.936409+00:00,456,,98,,,
,2026-04-01 17:17:39.043884+00:00,457,,6,,,
,2026-04-01 17:17:39.149109+00:00,458,,6,,,
,2026-04-01 17:17:39.178144+00:00,459,,41,,,
,2026-04-01 17:17:39.192188+00:00,460,,172,,,6.0
,2026-04-01 17:17:39.403511+00:00,461,,55,,,
,2026-04-01 17:17:39.681103+00:00,462,,32,,,
,2026-04-01 17:17:40.191269+00:00,463,,98,,,
,2026-04-01 17:17:40.282434+00:00,464,,24,,,
,2026-04-01 17:17:40.588276+00:00,465,,19,,,
,2026-04-01 17:17:40.588295+00:00,466,,25,,,
,2026-04-01 17:17:40.588879+00:00,467,,23,,,
,2026-04-01 17:17:40.717939+00:00,468,,14,,,
,2026-04-01 17:17:40.720018+00:00,469,,12,,,
,2026-04-01 17:17:40.791609+00:00,470,,6156,,,
,2026-04-01 17:17:40.994728+00:00,471,,16962,,,
,2026-04-01 17:17:41.006733+00:00,472,,16977,,,
,2026-04-01 17:17:41.006735+00:00,473,,16983,,,
,2026-04-01 17:17:42.225492+00:00,474,,6,,,
,2026-04-01 17:17:42.426247+00:00,475,,6,,,
,2026-04-01 17:17:42.452627+00:00,476,,6,,,
,2026-04-01 17:17:42.464659+00:00,477,,6,,,
,2026-04-01 17:17:42.491241+00:00,478,,6,,,
,2026-04-01 17:17:42.491247+00:00,479,,1,,,
,2026-04-01 17:17:42.491556+00:00,480,,6,,,
,2026-04-01 17:17:42.498066+00:00,481,,6,,,
,2026-04-01 17:17:42.581861+00:00,482,,6,,,
,2026-04-01 17:17:42.649258+00:00,483,,6,,,
,2026-04-01 17:17:42.664972+00:00,484,,6,,,
,2026-04-01 17:17:44.158909+00:00,485,,50036,,,
,2026-04-01 17:17:44.159544+00:00,486,,50103,,,
,2026-04-01 17:17:44.159630+00:00,487,,50036,,,
,2026-04-01 17:17:44.364109+00:00,488,,51046,,,
4.0,2026-04-01 17:17:45.890150+00:00,489,,112,http://*:5357/,,
4.0,2026-04-01 17:17:45.890158+00:00,490,,112,http://+:80/Temporary_Listen_Addresses/,,
4.0,2026-04-01 17:17:45.890173+00:00,491,,112,https://*:5358/,,
4.0,2026-04-01 17:17:45.890175+00:00,492,,112,http://*:2869/,,
4.0,2026-04-01 17:17:45.890182+00:00,493,,112,https://+:5986/wsman/,,
4.0,2026-04-01 17:17:45.890190+00:00,494,,112,http://+:47001/wsman/,,
4.0,2026-04-01 17:17:45.890194+00:00,495,,112,http://+:5985/wsman/,,
4.0,2026-04-01 17:17:45.890198+00:00,496,,112,https://+:3392/rdp/,,
4.0,2026-04-01 17:17:45.890203+00:00,497,,112,https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/,,
4.0,2026-04-01 17:17:45.890211+00:00,498,,112,http://+:10247/apps/,,
4.0,2026-04-01 17:17:45.890215+00:00,499,,112,https://+:10245/WMPNSSv4/,,
4.0,2026-04-01 17:17:45.890219+00:00,500,,112,http://+:10243/WMPNSSv4/,,
4.0,2026-04-01 17:17:45.890223+00:00,501,,112,http://+:10246/MDEServer/,,
,2026-04-01 17:17:48.185780+00:00,502,,7026,,,
,2026-04-01 17:17:48.188131+00:00,503,,18,,,
,2026-04-01 17:17:51.015635+00:00,504,,7001,,,
,2026-04-01 17:17:59.012085+00:00,505,,16,,,
,2026-04-01 17:18:00.319967+00:00,506,,16,,,
,2026-04-01 17:18:08.526323+00:00,507,,10010,,,
,2026-04-01 17:18:45.932163+00:00,508,,1041,,,
,2026-04-01 17:18:45.932226+00:00,509,,1038,,,
,2026-04-01 17:18:58.077324+00:00,510,,1282,,,
,2026-04-01 17:19:14.291241+00:00,511,,7040,,,
,2026-04-01 17:19:16.117834+00:00,512,,1025,,,
,2026-04-01 17:20:01.612328+00:00,513,,7040,,,
,2026-04-01 17:20:16.270975+00:00,514,,10016,,,
,2026-04-01 17:20:16.270975+00:00,515,,10016,,,
,2026-04-01 17:20:16.273317+00:00,516,,10016,,,
,2026-04-01 17:20:16.757633+00:00,517,,7040,,,
,2026-04-01 17:20:26.179558+00:00,518,,16,,,
,2026-04-01 17:20:28.375563+00:00,519,,44,,,
,2026-04-01 17:20:30.888678+00:00,520,,7040,,,
,2026-04-01 17:21:09.799793+00:00,521,,16,,,
,2026-04-01 17:22:09.416048+00:00,522,,43,,,
,2026-04-01 17:22:24.660515+00:00,523,,19,,,
,2026-04-01 17:22:44.004755+00:00,524,,1801,,,
,2026-04-01 17:22:44.008730+00:00,525,,1796,,,
,2026-04-01 17:22:44.008778+00:00,526,,1796,,,
,2026-04-01 17:23:10.323868+00:00,527,,16,,,
,2026-04-01 17:23:40.716877+00:00,528,,16,,,
,2026-04-01 17:23:55.119383+00:00,529,,44,,,
,2026-04-01 17:23:55.119383+00:00,530,,44,,,
,2026-04-01 17:23:55.119385+00:00,531,,44,,,
,2026-04-01 17:23:55.119385+00:00,532,,44,,,
,2026-04-01 17:25:24.597933+00:00,533,,44,,,
,2026-04-01 17:25:24.597933+00:00,534,,44,,,
,2026-04-01 17:25:24.597935+00:00,535,,44,,,
,2026-04-01 17:25:24.597935+00:00,536,,44,,,
,2026-04-01 17:25:24.598104+00:00,537,,44,,,
,2026-04-01 17:25:24.598104+00:00,538,,44,,,
,2026-04-01 17:25:24.598104+00:00,539,,44,,,
,2026-04-01 17:25:28.592781+00:00,540,,44,,,
,2026-04-01 17:25:28.592781+00:00,541,,44,,,
,2026-04-01 17:25:28.592781+00:00,542,,44,,,
,2026-04-01 17:25:28.592781+00:00,543,,44,,,
,2026-04-01 17:25:35.932596+00:00,544,,44,,,
,2026-04-01 17:25:35.932598+00:00,545,,44,,,
,2026-04-01 17:25:35.932598+00:00,546,,44,,,
,2026-04-01 17:25:35.932598+00:00,547,,44,,,
,2026-04-01 17:25:46.648872+00:00,548,,16,,,
,2026-04-01 17:25:52.573051+00:00,549,,44,,,
,2026-04-01 17:25:52.573051+00:00,550,,44,,,
,2026-04-01 17:25:52.573051+00:00,551,,44,,,
,2026-04-01 17:25:53.682283+00:00,552,,16,,,
,2026-04-01 17:25:54.627562+00:00,553,,44,,,
,2026-04-01 17:25:54.627563+00:00,554,,44,,,
,2026-04-01 17:25:54.627563+00:00,555,,44,,,
,2026-04-01 17:26:21.764887+00:00,556,,16,,,
,2026-04-01 17:26:25.350702+00:00,557,,43,,,
,2026-04-01 17:26:26.039972+00:00,558,,16,,,
,2026-04-01 17:26:29.739365+00:00,559,,16,,,
,2026-04-01 17:26:33.581482+00:00,560,,20,,,
,2026-04-01 17:26:33.601290+00:00,561,,43,,,
,2026-04-01 17:26:33.873764+00:00,562,,16,,,
,2026-04-01 17:26:36.839029+00:00,563,,16,,,
,2026-04-01 17:26:37.308903+00:00,564,,19,,,
,2026-04-01 17:26:37.336992+00:00,565,,20,,,
,2026-04-01 17:26:37.394026+00:00,566,,43,,,
,2026-04-01 17:26:37.594440+00:00,567,,19,,,
,2026-04-01 17:26:37.761837+00:00,568,,43,,,
,2026-04-01 17:26:37.861750+00:00,569,,16,,,
,2026-04-01 17:26:39.094185+00:00,570,,19,,,
,2026-04-01 17:26:39.633551+00:00,571,,19,,,
,2026-04-01 17:26:39.660748+00:00,572,,43,,,
,2026-04-01 17:26:39.931782+00:00,573,,20,,,
,2026-04-01 17:26:40.261639+00:00,574,,43,,,
,2026-04-01 17:26:40.714006+00:00,575,,19,,,
,2026-04-01 17:26:40.727861+00:00,576,,43,,,
,2026-04-01 17:26:41.254923+00:00,577,,16,,,
,2026-04-01 17:26:42.672884+00:00,578,,19,,,
,2026-04-01 17:26:43.694786+00:00,579,,44,,,
,2026-04-01 17:26:43.694786+00:00,580,,44,,,
,2026-04-01 17:26:43.694786+00:00,581,,44,,,
,2026-04-01 17:26:43.694788+00:00,582,,44,,,
,2026-04-01 17:26:43.694788+00:00,583,,44,,,
,2026-04-01 17:26:45.083775+00:00,584,,44,,,
,2026-04-01 17:26:45.083775+00:00,585,,44,,,
,2026-04-01 17:26:45.083775+00:00,586,,44,,,
,2026-04-01 17:26:45.412991+00:00,587,,16,,,
,2026-04-01 17:26:45.650333+00:00,588,,44,,,
,2026-04-01 17:26:45.650333+00:00,589,,44,,,
,2026-04-01 17:26:45.650335+00:00,590,,44,,,
,2026-04-01 17:26:45.812895+00:00,591,,44,,,
,2026-04-01 17:26:45.812895+00:00,592,,44,,,
,2026-04-01 17:26:45.812895+00:00,593,,44,,,
,2026-04-01 17:26:56.263485+00:00,594,,16,,,
,2026-04-01 17:27:03.041248+00:00,595,,43,,,
,2026-04-01 17:27:03.237530+00:00,596,,19,,,
,2026-04-01 17:27:03.395123+00:00,597,,43,,,
,2026-04-01 17:27:06.135376+00:00,598,,19,,,
,2026-04-01 17:27:06.565357+00:00,599,,16,,,
,2026-04-01 17:27:08.346563+00:00,600,,43,,,
,2026-04-01 17:27:08.537094+00:00,601,,16,,,
,2026-04-01 17:27:09.067383+00:00,602,,19,,,
,2026-04-01 18:09:12.532793+00:00,603,,6008,,,
,2026-04-01 18:09:12.535488+00:00,604,,6009,,,
,2026-04-01 18:09:12.535528+00:00,605,,6005,,,
,2026-04-01 18:09:12.535961+00:00,606,,6013,,,
,2026-04-01 18:09:01.667221+00:00,607,,12,,,
,2026-04-01 18:09:01.667223+00:00,608,,25,,,
,2026-04-01 18:09:01.667355+00:00,609,,153,,,
,2026-04-01 18:09:01.667871+00:00,610,,20,,,
,2026-04-01 18:09:01.667883+00:00,611,,247,,,
,2026-04-01 18:09:01.668198+00:00,612,,238,,,
,2026-04-01 18:09:01.668198+00:00,613,,25,,,
,2026-04-01 18:09:01.668198+00:00,614,,27,,,
,2026-04-01 18:09:01.668205+00:00,615,,18,,,
,2026-04-01 18:09:01.668228+00:00,616,,32,,,
,2026-04-01 18:09:01.671072+00:00,617,,20,,,
,2026-04-01 18:09:01.702372+00:00,618,,16,,,
,2026-04-01 18:09:03.640261+00:00,619,,3,,,
,2026-04-01 18:09:05.751099+00:00,620,,6,,,
,2026-04-01 18:09:05.751930+00:00,621,,6,,,
,2026-04-01 18:09:05.753075+00:00,622,,6,,,
,2026-04-01 18:09:06.427952+00:00,623,,98,,,
,2026-04-01 18:09:06.778984+00:00,624,,55,,,
,2026-04-01 18:09:07.068121+00:00,625,,32,,,
,2026-04-01 18:09:07.081739+00:00,626,,6,,,
,2026-04-01 18:09:07.204714+00:00,627,,6,,,
,2026-04-01 18:09:07.241959+00:00,628,,41,,,
,2026-04-01 18:09:07.244740+00:00,629,,172,,,6.0
,2026-04-01 18:09:08.109402+00:00,630,,98,,,
,2026-04-01 18:09:08.356510+00:00,631,,24,,,
,2026-04-01 18:09:08.755114+00:00,632,,19,,,
,2026-04-01 18:09:08.755142+00:00,633,,25,,,
,2026-04-01 18:09:08.756359+00:00,634,,23,,,
,2026-04-01 18:09:08.923510+00:00,635,,14,,,
,2026-04-01 18:09:08.926786+00:00,636,,12,,,
,2026-04-01 18:09:09.060200+00:00,637,,6156,,,
,2026-04-01 18:09:09.406574+00:00,638,,16962,,,
,2026-04-01 18:09:09.423288+00:00,639,,16977,,,
,2026-04-01 18:09:09.423292+00:00,640,,16983,,,
,2026-04-01 18:09:11.005453+00:00,641,,6,,,
,2026-04-01 18:09:11.495928+00:00,642,,6,,,
,2026-04-01 18:09:11.529503+00:00,643,,6,,,
,2026-04-01 18:09:11.539293+00:00,644,,6,,,
,2026-04-01 18:09:11.669022+00:00,645,,6,,,
,2026-04-01 18:09:11.669256+00:00,646,,1,,,
,2026-04-01 18:09:11.669394+00:00,647,,6,,,
,2026-04-01 18:09:11.683615+00:00,648,,6,,,
,2026-04-01 18:09:11.724548+00:00,649,,6,,,
,2026-04-01 18:09:11.743134+00:00,650,,6,,,
,2026-04-01 18:09:11.751541+00:00,651,,6,,,
,2026-04-01 18:09:13.097099+00:00,652,,50036,,,
,2026-04-01 18:09:13.098303+00:00,653,,50103,,,
,2026-04-01 18:09:13.102962+00:00,654,,50036,,,
,2026-04-01 18:09:13.204859+00:00,655,,51046,,,
4.0,2026-04-01 18:09:13.674330+00:00,656,,112,http://*:5357/,,
4.0,2026-04-01 18:09:13.674335+00:00,657,,112,http://+:80/Temporary_Listen_Addresses/,,
4.0,2026-04-01 18:09:13.674339+00:00,658,,112,https://*:5358/,,
4.0,2026-04-01 18:09:13.674345+00:00,659,,112,http://*:2869/,,
4.0,2026-04-01 18:09:13.674351+00:00,660,,112,https://+:5986/wsman/,,
4.0,2026-04-01 18:09:13.674356+00:00,661,,112,http://+:47001/wsman/,,
4.0,2026-04-01 18:09:13.674360+00:00,662,,112,http://+:5985/wsman/,,
4.0,2026-04-01 18:09:13.674364+00:00,663,,112,https://+:3392/rdp/,,
4.0,2026-04-01 18:09:13.674370+00:00,664,,112,https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/,,
4.0,2026-04-01 18:09:13.674377+00:00,665,,112,http://+:10247/apps/,,
4.0,2026-04-01 18:09:13.674379+00:00,666,,112,https://+:10245/WMPNSSv4/,,
4.0,2026-04-01 18:09:13.674385+00:00,667,,112,http://+:10243/WMPNSSv4/,,
4.0,2026-04-01 18:09:13.674389+00:00,668,,112,http://+:10246/MDEServer/,,
,2026-04-01 18:09:16.421251+00:00,669,,7026,,,
,2026-04-01 18:09:16.431797+00:00,670,,18,,,
,2026-04-01 18:09:27.444397+00:00,671,,1041,,,
,2026-04-01 18:09:27.444462+00:00,672,,1038,,,
,2026-04-01 18:09:32.133284+00:00,673,,1282,,,
,2026-04-01 18:09:32.593077+00:00,674,,1025,,,
,2026-04-01 18:11:24.873846+00:00,675,,10016,,,
,2026-04-01 18:11:37.760500+00:00,676,,44,,,
,2026-04-01 18:12:32.414026+00:00,677,,7001,,,
,2026-04-01 18:12:44.509911+00:00,678,,10010,,,
,2026-04-01 18:12:49.467171+00:00,679,,16,,,
,2026-04-01 18:13:09.034544+00:00,680,,16,,,
,2026-04-01 18:14:14.797094+00:00,681,,1801,,,
,2026-04-01 18:14:14.802286+00:00,682,,1796,,,
,2026-04-01 18:14:14.802328+00:00,683,,1796,,,
,2026-04-01 18:17:51.824104+00:00,684,,16,,,
,2026-04-08 15:32:48.293049+00:00,685,,6008,,,
,2026-04-08 15:32:48.294418+00:00,686,,6009,,,
,2026-04-08 15:32:48.294462+00:00,687,,6005,,,
,2026-04-08 15:32:48.312365+00:00,688,,6013,,,
,2026-04-08 15:32:38.646688+00:00,689,,12,,,
,2026-04-08 15:32:38.646690+00:00,690,,25,,,
,2026-04-08 15:32:38.646845+00:00,691,,153,,,
,2026-04-08 15:32:38.647154+00:00,692,,20,,,
,2026-04-08 15:32:38.647163+00:00,693,,247,,,
,2026-04-08 15:32:38.647293+00:00,694,,238,,,
,2026-04-08 15:32:38.647293+00:00,695,,25,,,
,2026-04-08 15:32:38.647293+00:00,696,,27,,,
,2026-04-08 15:32:38.647299+00:00,697,,18,,,
,2026-04-08 15:32:38.647316+00:00,698,,32,,,
,2026-04-08 15:32:38.649982+00:00,699,,20,,,
,2026-04-08 15:32:38.684671+00:00,700,,16,,,
,2026-04-08 15:32:40.385571+00:00,701,,3,,,
,2026-04-08 15:32:42.395830+00:00,702,,6,,,
,2026-04-08 15:32:42.396473+00:00,703,,6,,,
,2026-04-08 15:32:42.397375+00:00,704,,6,,,
,2026-04-08 15:32:42.806618+00:00,705,,98,,,
,2026-04-08 15:32:42.894083+00:00,706,,6,,,
,2026-04-08 15:32:42.899183+00:00,707,,6,,,
,2026-04-08 15:32:43.026922+00:00,708,,6,,,
,2026-04-08 15:32:43.064974+00:00,709,,41,,,
,2026-04-08 15:32:43.072535+00:00,710,,172,,,6.0
,2026-04-08 15:32:43.294523+00:00,711,,55,,,
,2026-04-08 15:32:43.559895+00:00,712,,32,,,
,2026-04-08 15:32:44.145329+00:00,713,,98,,,
,2026-04-08 15:32:44.334846+00:00,714,,24,,,
,2026-04-08 15:32:44.717136+00:00,715,,19,,,
,2026-04-08 15:32:44.717159+00:00,716,,25,,,
,2026-04-08 15:32:44.717737+00:00,717,,23,,,
,2026-04-08 15:32:44.855787+00:00,718,,14,,,
,2026-04-08 15:32:44.858315+00:00,719,,12,,,
,2026-04-08 15:32:44.946751+00:00,720,,6156,,,
,2026-04-08 15:32:45.246347+00:00,721,,16962,,,
,2026-04-08 15:32:45.263409+00:00,722,,16977,,,
,2026-04-08 15:32:45.263412+00:00,723,,16983,,,
,2026-04-08 15:32:46.752100+00:00,724,,6,,,
,2026-04-08 15:32:47.529142+00:00,725,,6,,,
,2026-04-08 15:32:47.554792+00:00,726,,6,,,
,2026-04-08 15:32:47.569576+00:00,727,,6,,,
,2026-04-08 15:32:47.627283+00:00,728,,6,,,
,2026-04-08 15:32:47.628719+00:00,729,,6,,,
,2026-04-08 15:32:47.628725+00:00,730,,1,,,
,2026-04-08 15:32:47.628798+00:00,731,,6,,,
,2026-04-08 15:32:47.642132+00:00,732,,6,,,
,2026-04-08 15:32:47.653284+00:00,733,,6,,,
,2026-04-08 15:32:48.684641+00:00,734,,50036,,,
,2026-04-08 15:32:48.685562+00:00,735,,50103,,,
,2026-04-08 15:32:48.685951+00:00,736,,50036,,,
,2026-04-08 15:32:48.777119+00:00,737,,51046,,,
4.0,2026-04-08 15:32:50.197615+00:00,738,,112,http://*:5357/,,
4.0,2026-04-08 15:32:50.197620+00:00,739,,112,http://+:80/Temporary_Listen_Addresses/,,
4.0,2026-04-08 15:32:50.197624+00:00,740,,112,https://*:5358/,,
4.0,2026-04-08 15:32:50.197628+00:00,741,,112,http://*:2869/,,
4.0,2026-04-08 15:32:50.197634+00:00,742,,112,https://+:5986/wsman/,,
4.0,2026-04-08 15:32:50.197639+00:00,743,,112,http://+:47001/wsman/,,
4.0,2026-04-08 15:32:50.197643+00:00,744,,112,http://+:5985/wsman/,,
4.0,2026-04-08 15:32:50.197647+00:00,745,,112,https://+:3392/rdp/,,
4.0,2026-04-08 15:32:50.197655+00:00,746,,112,https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/,,
4.0,2026-04-08 15:32:50.197659+00:00,747,,112,http://+:10247/apps/,,
4.0,2026-04-08 15:32:50.197666+00:00,748,,112,https://+:10245/WMPNSSv4/,,
4.0,2026-04-08 15:32:50.197670+00:00,749,,112,http://+:10243/WMPNSSv4/,,
4.0,2026-04-08 15:32:50.197674+00:00,750,,112,http://+:10246/MDEServer/,,
,2026-04-08 15:32:55.819851+00:00,751,,7026,,,
,2026-04-08 15:32:55.822142+00:00,752,,18,,,
,2026-04-08 15:32:59.668480+00:00,753,,20,,,
,2026-04-08 15:32:59.821350+00:00,754,,7001,,,
,2026-04-08 15:33:16.254761+00:00,755,,10010,,,
,2026-04-08 15:33:37.817272+00:00,756,,7040,,,
,2026-04-08 15:33:42.548351+00:00,757,,7040,,,
,2026-04-08 15:33:43.265921+00:00,758,,1041,,,
,2026-04-08 15:33:43.266010+00:00,759,,1038,,,
,2026-04-08 15:33:51.433323+00:00,760,,1282,,,
,2026-04-08 15:34:01.278645+00:00,761,,1025,,,
,2026-04-08 15:34:23.068884+00:00,762,,11,,,
,2026-04-08 15:34:23.069044+00:00,763,,11,,,
,2026-04-08 15:34:24.186737+00:00,764,,7040,,,
,2026-04-08 15:34:27.814009+00:00,765,,10016,,,
,2026-04-08 15:34:28.999758+00:00,766,,10016,,,
,2026-04-08 15:34:32.382229+00:00,767,,10016,,,
,2026-04-08 15:35:03.206865+00:00,768,,10016,,,
,2026-04-08 15:35:03.206865+00:00,769,,10016,,,
,2026-04-08 15:35:03.209446+00:00,770,,10016,,,
,2026-04-08 15:35:09.144648+00:00,771,,44,,,
,2026-04-08 15:36:27.786278+00:00,772,,44,,,
,2026-04-08 15:36:28.552219+00:00,773,,43,,,
,2026-04-08 15:36:36.344606+00:00,774,,7040,,,
,2026-04-08 15:36:51.122482+00:00,775,,1,,,
,2026-04-08 15:36:55.515686+00:00,776,,7045,,,
,2026-04-08 15:36:58.319630+00:00,777,,6,,,
,2026-04-08 15:36:58.428854+00:00,778,,7045,,,
,2026-04-08 15:37:13.416636+00:00,779,,19,,,
,2026-04-08 15:37:22.926342+00:00,780,,16,,,
,2026-04-08 15:37:44.257366+00:00,781,,44,,,
,2026-04-08 15:37:50.775459+00:00,782,,7040,,,
,2026-04-08 15:37:56.344604+00:00,783,,43,,,
,2026-04-08 15:37:56.527006+00:00,784,,19,,,
,2026-04-08 15:38:13.183491+00:00,785,,1801,,,
,2026-04-08 15:38:13.240871+00:00,786,,1796,,,
,2026-04-08 15:38:13.240921+00:00,787,,1796,,,
,2026-04-08 15:38:34.669542+00:00,788,,7040,,,
,2026-04-08 15:38:42.971931+00:00,789,,44,,,
,2026-04-08 15:38:42.971931+00:00,790,,44,,,
,2026-04-08 15:38:43.087721+00:00,791,,43,,,
,2026-04-08 15:38:43.144279+00:00,792,,19,,,
,2026-04-08 15:40:24.144791+00:00,793,,7040,,,
,2026-04-08 15:41:17.281771+00:00,794,,7040,,,
,2026-04-08 15:45:32.854181+00:00,795,,7040,,,
,2026-04-08 22:19:43.433840+00:00,796,,6008,,,
,2026-04-08 22:19:43.434477+00:00,797,,6009,,,
,2026-04-08 22:19:43.434515+00:00,798,,6005,,,
,2026-04-08 22:19:43.434900+00:00,799,,6013,,,
,2026-04-08 22:19:32.756138+00:00,800,,12,,,
,2026-04-08 22:19:32.756138+00:00,801,,25,,,
,2026-04-08 22:19:32.756287+00:00,802,,153,,,
,2026-04-08 22:19:32.756763+00:00,803,,20,,,
,2026-04-08 22:19:32.756777+00:00,804,,247,,,
,2026-04-08 22:19:32.757113+00:00,805,,238,,,
,2026-04-08 22:19:32.757113+00:00,806,,25,,,
,2026-04-08 22:19:32.757113+00:00,807,,27,,,
,2026-04-08 22:19:32.757168+00:00,808,,18,,,
,2026-04-08 22:19:32.757193+00:00,809,,32,,,
,2026-04-08 22:19:32.760246+00:00,810,,20,,,
,2026-04-08 22:19:32.792326+00:00,811,,16,,,
,2026-04-08 22:19:34.478964+00:00,812,,3,,,
,2026-04-08 22:19:36.490082+00:00,813,,6,,,
,2026-04-08 22:19:36.490774+00:00,814,,6,,,
,2026-04-08 22:19:36.491730+00:00,815,,6,,,
,2026-04-08 22:19:37.048834+00:00,816,,98,,,
,2026-04-08 22:19:37.149162+00:00,817,,6,,,
,2026-04-08 22:19:37.154091+00:00,818,,6,,,
,2026-04-08 22:19:37.287409+00:00,819,,6,,,
,2026-04-08 22:19:37.330980+00:00,820,,41,,,
,2026-04-08 22:19:37.348822+00:00,821,,172,,,6.0
,2026-04-08 22:19:37.366800+00:00,822,,16,,,
,2026-04-08 22:19:37.479992+00:00,823,,16,,,
,2026-04-08 22:19:37.486662+00:00,824,,16,,,
,2026-04-08 22:19:37.578751+00:00,825,,55,,,
,2026-04-08 22:19:37.850946+00:00,826,,32,,,
,2026-04-08 22:19:38.421116+00:00,827,,16,,,
,2026-04-08 22:19:38.424978+00:00,828,,16,,,
,2026-04-08 22:19:38.436470+00:00,829,,98,,,
,2026-04-08 22:19:38.443577+00:00,830,,16,,,
,2026-04-08 22:19:38.445208+00:00,831,,16,,,
,2026-04-08 22:19:39.547121+00:00,832,,15,,,
,2026-04-08 22:19:39.576408+00:00,833,,24,,,
,2026-04-08 22:19:39.580935+00:00,834,,16,,,
,2026-04-08 22:19:40.628355+00:00,835,,19,,,
,2026-04-08 22:19:40.628376+00:00,836,,25,,,
,2026-04-08 22:19:40.629101+00:00,837,,23,,,
,2026-04-08 22:19:40.762388+00:00,838,,14,,,
,2026-04-08 22:19:40.764736+00:00,839,,12,,,
,2026-04-08 22:19:40.852064+00:00,840,,6156,,,
,2026-04-08 22:19:41.075254+00:00,841,,16962,,,
,2026-04-08 22:19:41.087103+00:00,842,,16977,,,
,2026-04-08 22:19:41.087107+00:00,843,,16983,,,
,2026-04-08 22:19:41.532892+00:00,844,,16,,,
,2026-04-08 22:19:41.963568+00:00,845,,16,,,
,2026-04-08 22:19:42.007990+00:00,846,,16,,,
,2026-04-08 22:19:42.511396+00:00,847,,6,,,
,2026-04-08 22:19:42.544800+00:00,848,,6,,,
,2026-04-08 22:19:42.552601+00:00,849,,6,,,
,2026-04-08 22:19:42.655699+00:00,850,,6,,,
,2026-04-08 22:19:42.655708+00:00,851,,1,,,
,2026-04-08 22:19:42.655840+00:00,852,,6,,,
,2026-04-08 22:19:42.702568+00:00,853,,6,,,
,2026-04-08 22:19:42.773699+00:00,854,,6,,,
,2026-04-08 22:19:42.812054+00:00,855,,6,,,
,2026-04-08 22:19:44.201580+00:00,856,,16,,,
,2026-04-08 22:19:44.283461+00:00,857,,50036,,,
,2026-04-08 22:19:44.286392+00:00,858,,50103,,,
,2026-04-08 22:19:44.286444+00:00,859,,50036,,,
,2026-04-08 22:19:44.676708+00:00,860,,51046,,,
4.0,2026-04-08 22:19:45.389380+00:00,861,,112,http://*:5357/,,
4.0,2026-04-08 22:19:45.389385+00:00,862,,112,http://+:80/Temporary_Listen_Addresses/,,
4.0,2026-04-08 22:19:45.389397+00:00,863,,112,https://*:5358/,,
4.0,2026-04-08 22:19:45.389400+00:00,864,,112,http://*:2869/,,
4.0,2026-04-08 22:19:45.389408+00:00,865,,112,https://+:5986/wsman/,,
4.0,2026-04-08 22:19:45.389412+00:00,866,,112,http://+:47001/wsman/,,
4.0,2026-04-08 22:19:45.389416+00:00,867,,112,http://+:5985/wsman/,,
4.0,2026-04-08 22:19:45.389418+00:00,868,,112,https://+:3392/rdp/,,
4.0,2026-04-08 22:19:45.389429+00:00,869,,112,https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/,,
4.0,2026-04-08 22:19:45.389433+00:00,870,,112,http://+:10247/apps/,,
4.0,2026-04-08 22:19:45.389439+00:00,871,,112,https://+:10245/WMPNSSv4/,,
4.0,2026-04-08 22:19:45.389441+00:00,872,,112,http://+:10243/WMPNSSv4/,,
4.0,2026-04-08 22:19:45.389444+00:00,873,,112,http://+:10246/MDEServer/,,
,2026-04-08 22:19:49.386332+00:00,874,,7026,,,
,2026-04-08 22:19:49.393501+00:00,875,,18,,,
,2026-04-08 22:19:50.967463+00:00,876,,16,,,
,2026-04-08 22:19:59.703682+00:00,877,,1041,,,
,2026-04-08 22:19:59.703747+00:00,878,,1038,,,
,2026-04-08 22:20:03.510859+00:00,879,,16,,,
,2026-04-08 22:20:04.063946+00:00,880,,1282,,,
,2026-04-08 22:20:04.559422+00:00,881,,1025,,,
,2026-04-08 22:20:40.457439+00:00,882,,7001,,,
,2026-04-08 22:20:40.534895+00:00,883,,16,,,
,2026-04-08 22:20:40.594027+00:00,884,,16,,,
,2026-04-08 22:20:46.115166+00:00,885,,16,,,
,2026-04-08 22:20:47.951220+00:00,886,,16,,,
,2026-04-08 22:20:49.551256+00:00,887,,16,,,
,2026-04-08 22:20:49.553471+00:00,888,,16,,,
,2026-04-08 22:20:49.555653+00:00,889,,16,,,
,2026-04-08 22:20:49.984842+00:00,890,,16,,,
,2026-04-08 22:20:54.135015+00:00,891,,16,,,
,2026-04-08 22:20:57.220032+00:00,892,,16,,,
