RemoteEventLogging,ResourceManager,TargetOutboundDomainName,CallerProcessName,VsmLaunchType,FlightSigning,AuthenticationPackageName,ForceLogoff,IpAddress,ProcessId,SchemaFriendlyName,TargetLinkedLogonId,KernelDebug,NewSd,AccessMask,MinPasswordLength,KeyFilePath,TargetUserSid,SubjectUserName,TargetUserName,HomeDirectory,TransactionId,LogonGuid,KeyName,TargetDomainName,Service,FileName,TargetServerName,KeyLength,HandleId,Workstation,LmPackageName,CommandLine,ClientCreationTime,LockoutThreshold,CategoryId,ReturnCode,MachineAccountQuota,OldUacValue,TargetLogonId,CallerProcessId,AllowedToDelegateTo,PasswordHistoryLength,KeyType,ConfigAccessPolicy,Type,ProviderName,UserAccountControl,UserWorkstations,Timestamp,PuaPolicyId,RestrictedAdminMode,LogonType,NewTime,PasswordProperties,PasswordLastSet,NewTargetUserName,TargetInfo,HypervisorLoadOptions,AccessRemoved,TargetOutboundUserName,ClientProcessStartKey,AlgorithmName,HypervisorLaunchType,AccessGranted,LockoutDuration,Flags,ElevatedToken,ImpersonationLevel,IpPort,RecordNumber,AccessList,PuaCount,ObjectType,ProcessName,DomainName,MaxPasswordAge,TargetName,SubjectLogonId,OldSd,SubcategoryGuid,SubjectDomainName,TargetProcessId,CountOfCredentialsReturned,Dummy,ObjectName,UserPrincipalName,MixedDomainMode,NewState,DisplayName,PrimaryGroupId,SubjectUserSid,Identity,AdvancedOptions,RemoteCredentialGuard,DomainSid,NewProcessName,OldTargetUserName,LinkName,PreviousTime,Schema,ProcessCreationTime,SidHistory,LoadOptions,AccountExpires,TestSigning,DomainPolicyChanged,EventID,UserParameters,OemInformation,DomainBehaviorVersion,ScriptPath,MandatoryLabel,ProfilePath,NewProcessId,MinPasswordAge,HomePath,PackageSid,ResourceAttributes,TokenElevationType,TargetSid,LogonHours,Resource,ClientProcessId,SubcategoryId,TargetProcessName,SamAccountName,MemberSid,PrivilegeList,LogonProcessName,TransmittedServices,NewUacValue,ObjectServer,ReadOperation,LockoutObservationWindow,ParentProcessName,WorkstationName,Operation,AuditPolicyChanges,MemberName,TargetLogonGuid,DisableIntegrityChecks,HypervisorDebug,VirtualAccount
,,-,,,,Negotiate,,-,0x00000000000002e4,,0x0000000000000000,,,,,,S-1-5-18,WIN-2RR949GCCSV$,SYSTEM,,,{00000000-0000-0000-0000-000000000000},,NT AUTHORITY,,,,0,,,-,,,,,,,,0x00000000000003e7,,,,,,,,,,2026-04-01 19:18:16.409567+00:00,,-,5,,,,,,,,-,,,,,,,%%1842,%%1833,-,228,,,,C:\Windows\System32\services.exe,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,-,,,,,,,,,,,,,4624,,,,,,,,,,,,,,,,,,,,,,Advapi  ,-,,,,,,-,,,,,,,%%1843
,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:16.409573+00:00,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,0x00000000000003e7,,,NT AUTHORITY,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4672,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,
,,-,,,,Negotiate,,-,0x00000000000002e4,,0x0000000000000000,,,,,,S-1-5-18,WIN-2RR949GCCSV$,SYSTEM,,,{00000000-0000-0000-0000-000000000000},,NT AUTHORITY,,,,0,,,-,,,,,,,,0x00000000000003e7,,,,,,,,,,2026-04-01 19:18:17.171230+00:00,,-,5,,,,,,,,-,,,,,,,%%1842,%%1833,-,230,,,,C:\Windows\System32\services.exe,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,-,,,,,,,,,,,,,4624,,,,,,,,,,,,,,,,,,,,,,Advapi  ,-,,,,,,-,,,,,,,%%1843
,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.171234+00:00,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,0x00000000000003e7,,,NT AUTHORITY,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4672,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,
,,-,,,,Negotiate,,-,0x00000000000002e4,,0x0000000000000000,,,,,,S-1-5-18,WIN-2RR949GCCSV$,SYSTEM,,,{00000000-0000-0000-0000-000000000000},,NT AUTHORITY,,,,0,,,-,,,,,,,,0x00000000000003e7,,,,,,,,,,2026-04-01 19:18:17.261183+00:00,,-,5,,,,,,,,-,,,,,,,%%1842,%%1833,-,232,,,,C:\Windows\System32\services.exe,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,-,,,,,,,,,,,,,4624,,,,,,,,,,,,,,,,,,,,,,Advapi  ,-,,,,,,-,,,,,,,%%1843
,,,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.261189+00:00,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,0x00000000000003e7,,,NT AUTHORITY,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4672,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,None,,,,,DESKTOP-3RQPMJ6,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.589401+00:00,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4728,,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-513,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,-,,,,,,,,,,,-,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,defaultuser0,%%1793,,,,DESKTOP-3RQPMJ6,,,,,,,,,,,,,,0x0,,,-,,,,,,"
		%%2080
		%%2082
		%%2084",%%1793,2026-04-01 19:18:17.589563+00:00,,,,,,%%1794,,,,,,,,,,,,,,,235,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,-,,,%%1793,513,S-1-5-18,,,,,,,,,,,-,,%%1794,,,4720,%%1793,,,%%1793,,%%1793,,,%%1793,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,%%1797,,,,,defaultuser0,,-,,,0x15,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.591085+00:00,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4732,,,,,,,,,,,,,S-1-5-32-545,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,-,,,,,,,,,,,-,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,defaultuser0,,,,,DESKTOP-3RQPMJ6,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.598967+00:00,,,,,,,,,,,,,,,,,,,,,237,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4722,,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,defaultuser0,%%1793,,,,DESKTOP-3RQPMJ6,,,,,,,,,,,,,,0x15,,,-,,,,,,"
		%%2048",%%1793,2026-04-01 19:18:17.599010+00:00,,,,,,%%1794,,,,,,,,,,,,,,,238,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,-,,-,,,%%1793,513,S-1-5-18,,,,,,,,,,,-,,%%1794,,,4738,%%1793,,,%%1793,,%%1793,,,%%1793,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,%%1797,,,,,defaultuser0,,-,,,0x14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Administrators,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.601500+00:00,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-544,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.601610+00:00,,,,,,,Administrators,,,,,,,,,,,,,,240,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Administrators,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-544,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Administrators,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.601618+00:00,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-544,,,,,,Administrators,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.601875+00:00,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-545,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.601982+00:00,,,,,,,Users,,,,,,,,,,,,,,243,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Users,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-545,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.601995+00:00,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-545,,,,,,Users,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Guests,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602146+00:00,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-546,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602234+00:00,,,,,,,Guests,,,,,,,,,,,,,,246,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Guests,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-546,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Guests,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602240+00:00,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-546,,,,,,Guests,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Performance Monitor Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602375+00:00,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-558,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602476+00:00,,,,,,,Performance Monitor Users,,,,,,,,,,,,,,249,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Performance Monitor Users,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-558,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Performance Monitor Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602486+00:00,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-558,,,,,,Performance Monitor Users,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Performance Log Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602661+00:00,,,,,,,,,,,,,,,,,,,,,251,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-559,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602770+00:00,,,,,,,Performance Log Users,,,,,,,,,,,,,,252,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Performance Log Users,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-559,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Performance Log Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602777+00:00,,,,,,,,,,,,,,,,,,,,,253,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-559,,,,,,Performance Log Users,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Distributed COM Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.602928+00:00,,,,,,,,,,,,,,,,,,,,,254,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-562,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603025+00:00,,,,,,,Distributed COM Users,,,,,,,,,,,,,,255,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Distributed COM Users,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-562,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Distributed COM Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603029+00:00,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-562,,,,,,Distributed COM Users,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,IIS_IUSRS,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603203+00:00,,,,,,,,,,,,,,,,,,,,,257,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-568,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603275+00:00,,,,,,,IIS_IUSRS,,,,,,,,,,,,,,258,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,IIS_IUSRS,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-568,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,IIS_IUSRS,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603279+00:00,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-568,,,,,,IIS_IUSRS,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Event Log Readers,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603411+00:00,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-573,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603498+00:00,,,,,,,Event Log Readers,,,,,,,,,,,,,,261,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Event Log Readers,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-573,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Event Log Readers,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603504+00:00,,,,,,,,,,,,,,,,,,,,,262,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-573,,,,,,Event Log Readers,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Remote Management Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603704+00:00,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-580,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603819+00:00,,,,,,,Remote Management Users,,,,,,,,,,,,,,264,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Remote Management Users,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-580,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Remote Management Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.603825+00:00,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-580,,,,,,Remote Management Users,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,defaultuser0,%%1793,,,,DESKTOP-3RQPMJ6,,,,,,,,,,,,,,0x14,,,-,,,,,,-,%%1793,2026-04-01 19:18:17.625385+00:00,,,,,,4/1/2026 12:18:17 PM,,,,,,,,,,,,,,,266,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,-,,-,,,%%1793,513,S-1-5-18,,,,,,,,,,,-,,%%1794,,,4738,-,,,%%1793,,%%1793,,,%%1793,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,%%1797,,,,,defaultuser0,,-,,,0x14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,defaultuser0,,,,,DESKTOP-3RQPMJ6,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.625399+00:00,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,4724,,,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,System Managed Accounts Group,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.625669+00:00,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-581,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.625751+00:00,,,,,,,System Managed Accounts Group,,,,,,,,,,,,,,269,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,System Managed Accounts Group,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-581,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,System Managed Accounts Group,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.625757+00:00,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-581,,,,,,System Managed Accounts Group,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Device Owners,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.626225+00:00,,,,,,,,,,,,,,,,,,,,,271,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-583,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.626583+00:00,,,,,,,Device Owners,,,,,,,,,,,,,,272,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,Device Owners,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-583,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,Device Owners,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.626591+00:00,,,,,,,,,,,,,,,,,,,,,273,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-583,,,,,,Device Owners,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,User Mode Hardware Operators,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.627106+00:00,,,,,,,,,,,,,,,,,,,,,274,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-584,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.627235+00:00,,,,,,,User Mode Hardware Operators,,,,,,,,,,,,,,275,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,User Mode Hardware Operators,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-584,,,,,,,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,User Mode Hardware Operators,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.627243+00:00,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-584,,,,,,User Mode Hardware Operators,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,OpenSSH Users,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.627375+00:00,,,,,,,,,,,,,,,,,,,,,277,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,,,,,,-,,,,,4735,,,,,,,,,,,,,S-1-5-32-585,,,,,,-,,-,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,WIN-2RR949GCCSV$,,,,,,Builtin,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 19:18:17.627453+00:00,,,,,,,OpenSSH Users,,,,,,,,,,,,,,278,,,,,,,,0x00000000000003e7,,,WORKGROUP,,,,,,,,,,S-1-5-18,,,,,,OpenSSH Users,,,,,,,,,,4781,,,,,,,,,,,,,S-1-5-32-585,,,,,,,,-,,,,,,,,,,,,,,,
