agent\.id,rule\.level,id,full_log,data\.vulnerability\.severity
000,7,1775665285.132980,"ossec: output: 'netstat listening ports':
tcp 0.0.0.0:22 0.0.0.0:* /usr
tcp6 :::22 :::* /usr
udp 192.168.80.142:68 0.0.0.0:* 3736/systemd-networ
udp 127.0.0.1:323 0.0.0.0:* 3161/chronyd
udp6 ::1:323 :::* 3161/chronyd
tcp 0.0.0.0:443 0.0.0.0:* 5086/node
tcp 0.0.0.0:1514 0.0.0.0:* 4408/wazuh-remoted
tcp 0.0.0.0:1515 0.0.0.0:* 4307/wazuh-authd
tcp6 127.0.0.1:9200 :::* 3797/java
tcp6 127.0.0.1:9300 :::* 3797/java
tcp 0.0.0.0:55000 0.0.0.0:* 4257/python3
tcp6 :::55000 :::* 4257/python3", 
000,3,1775664930.3851,"type=AVC msg=audit(1775664929.075:232): avc:  denied  { ioctl } for  pid=1 comm=""systemd"" path=""/etc/systemd/system/wazuh-starter.service"" dev=""sda1"" ino=1805067 ioctlcmd=0x5401 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
000,3,1775664970.5925,"type=AVC msg=audit(1775664970.763:240): avc:  denied  { open } for  pid=1 comm=""systemd"" path=""/etc/systemd/system/wazuh-starter.service"" dev=""sda1"" ino=1805067 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
001,3,1775665608.3196407,ossec: Agent started: 'Normal->any'., 
001,3,1775665609.3196730, , 
001,3,1775665609.3202986, , 
001,3,1775665609.3214952, , 
001,3,1775665609.3220718, , 
001,7,1775665467.3035059, , 
001,3,1775665467.3055042, , 
001,7,1775665467.3063330, , 
001,3,1775665467.3086271, , 
001,4,1775665491.3101035, , 
001,3,1775665491.3115875, , 
001,4,1775665646.3234705, , 
001,3,1775665646.3236947, , 
001,3,1775665673.3288825, , 
001,3,1775665673.3294483, , 
001,3,1775665561.3133287, , 
001,3,1775665561.3151884, , 
001,3,1775665672.3268436, , 
000,3,1775665524.3123714, , 
001,3,1775665690.3495535, , 
001,3,1775665690.3501248, , 
001,3,1775665690.3552412, , 
001,3,1775665690.3558064, , 
001,3,1775665691.3563757, , 
001,3,1775665691.3603403, , 
001,3,1775665691.3614792, , 
001,3,1775665691.3626129, , 
001,3,1775665691.3631783, , 
001,3,1775665691.3665850, , 
001,3,1775665691.3699957, , 
001,3,1775665691.3711350, , 
001,3,1775665691.3717008, , 
001,3,1775665691.3734217, , 
001,3,1775665691.3745525, , 
001,3,1775665691.3756862, , 
001,3,1775665691.3768280, , 
001,7,1775665696.3809897, , 
001,3,1775665696.3816665, , 
001,4,1775665685.3384722, , 
001,4,1775665687.3407027, , 
001,3,1775665687.3421267, , 
001,3,1775665969.3994702, , 
001,3,1775665870.3930734, , 
001,3,1775665940.3950416, , 
001,3,1775665849.3846567, , 
001,3,1775665865.3895710, , 
001,4,1775665949.3985860, , 
001,4,1775666230.4205872, , 
001,3,1775666230.4208720, , 
001,4,1775666230.4225932, , 
001,3,1775666230.4228780, , 
001,3,1775666103.4154133, , 
001,3,1775666108.4160300, , 
001,3,1775666108.4165962, , 
001,3,1775666007.4039020, , 
001,3,1775666007.4045447, , 
001,3,1775666062.4121037, , 
001,3,1775666154.4178471, , 
001,3,1775666154.4184256, , 
001,3,1775666035.4057310, , 
001,3,1775666035.4063544, , 
001,3,1775666042.4091557, , 
001,3,1775666048.4103667, , 
001,3,1775666086.4142084, , 
001,3,1775666399.5172791, , 
001,3,1775666399.5178855, , 
001,3,1775666401.5184739, , 
001,3,1775666401.5190623, , 
001,3,1775666401.5198621, , 
001,3,1775666372.4875566, , 
001,3,1775666375.4881632, , 
001,3,1775666375.4895835, , 
001,3,1775666375.4902075, , 
001,3,1775666375.4924053, , 
001,3,1775666387.5059323, , 
001,3,1775666390.5084644, , 
001,3,1775666392.5133292, , 
001,3,1775666392.5138928, , 
001,3,1775666370.4830317, , 
001,3,1775666371.4853145, , 
001,3,1775666354.4782601, , 
001,3,1775666354.4790677, , 
001,3,1775666403.5214615, , 
001,3,1775666403.5238617, , 
001,3,1775666380.4973387, , 
001,3,1775666380.4981951, , 
001,3,1775666361.4814181, , 
001,3,1775666361.4822129, , 
001,3,1775666386.5037233, , 
001,3,1775666472.5374872, , 
001,3,1775666472.5382882, , 
001,3,1775666473.5398904, , 
001,3,1775666475.5414930, , 
001,3,1775666476.5430966, , 
001,3,1775666489.5573326, , 
001,3,1775666492.5613386, , 
001,3,1775666492.5621400, , 
001,3,1775666493.5629418, , 
001,3,1775666461.5326729, , 
001,3,1775666465.5346086, , 
001,3,1775666465.5354648, , 
001,3,1775666484.5519174, , 
001,3,1775666486.5549280, , 
001,3,1775666487.5557294, , 
001,3,1775666481.5479052, , 
001,3,1775666482.5511162, , 
001,3,1775666506.5708038, , 
001,3,1775666496.5669476, , 
001,3,1775666407.5300748, , 
001,4,1775666549.5751881, , 
001,4,1775667403.6109146, , 
001,4,1775667403.6111992, , 
001,3,1775667403.6114838, , 
001,3,1775667403.6123512, , 
001,4,1775667403.6139730, , 
001,4,1775667403.6142578, , 
001,3,1775667404.6151118, , 
001,4,1775667405.6177474, , 
001,4,1775667462.6224178, , 
001,3,1775667463.6239311, , 
001,4,1775667479.6256043, , 
001,3,1775667479.6258761, , 
001,3,1775667479.6264929, , 
001,3,1775667536.6315879, , 
001,3,1775667536.6321436, , 
001,3,1775667536.6332715, , 
001,3,1775667521.6279451, , 
001,3,1775667521.6291319, , 
001,3,1775667522.6298833, , 
001,3,1775667363.6095450, , 
001,3,1775667074.6073818, , 
001,3,1775667452.6215418, , 
001,4,1775667419.6191886, , 
001,3,1775668075.6711067, , 
001,3,1775668075.6717741, , 
001,3,1775668075.6746950, , 
001,4,1775668477.6931607, , 
001,4,1775668477.6955391, , 
001,3,1775668477.6958107, , 
001,3,1775668252.6850613, , 
001,3,1775668076.6766944, , 
001,3,1775668089.6815477, , 
001,3,1775668089.6821435, , 
001,3,1775668452.6909249, , 
001,3,1775668272.6860102, , 
001,4,1775668508.6978791, , 
001,4,1775668511.6999033, , 
001,4,1775668081.6788941, , 
001,3,1775669068.7510569, , 
001,3,1775669068.7516527, , 
001,3,1775669068.7525413, , 
001,3,1775669070.7531371, , 
001,4,1775669071.7542915, , 
001,3,1775668887.7359842, , 
001,4,1775668888.7366488, , 
001,3,1775668888.7369206, , 
001,3,1775668890.7380338, , 
001,3,1775668890.7387301, , 
001,3,1775668892.7393416, , 
001,3,1775668881.7313854, , 
001,3,1775668883.7344628, , 
001,3,1775668884.7353884, , 
001,3,1775668938.7430769, , 
001,4,1775668939.7449540, , 
001,3,1775669082.7551797, , 
001,3,1775668925.7421405, , 
001,3,1775669037.7504369, , 
001,3,1775668908.7399482, , 
001,4,1775670457.8090198, , 
001,3,1775670458.8101494, , 
001,4,1775670419.8039486, , 
001,4,1775670419.8042332, , 
001,3,1775670419.8045178, , 
001,3,1775670421.8067102, , 
001,4,1775670421.8075824, , 
001,3,1775670158.7995359, , 
001,3,1775669823.7961190, , 
001,3,1775669806.7932546, , 
001,3,1775669808.7946840, , 
001,3,1775669808.7953290, , 
001,3,1775669791.7916806, , 
001,10,1775669237.7742522, ,High
001,3,1775669239.7745223, , 
001,4,1775669253.7768701, , 
001,3,1775669256.7777587, , 
001,4,1775669650.7882516, , 
001,3,1775669650.7891402, , 
001,3,1775669333.7842140, , 
001,3,1775669262.7792309, , 
001,3,1775669407.7859180, , 
001,3,1775669497.7865244, , 
001,4,1775669283.7828932, , 
001,4,1775669109.7559793, , 
001,3,1775669307.7831650, , 
001,3,1775665294.134261, , 
001,3,1775665294.142302, , 
001,4,1775665295.168318, , 
001,4,1775665298.182725, , 
001,3,1775665298.185440, , 
001,4,1775665319.300879, , 
001,3,1775665319.303845, , 
001,4,1775665265.76463, , 
001,4,1775665267.94028, , 
001,4,1775665268.99720, , 
001,3,1775665268.102566, , 
001,5,1775665322.326599, , 
001,5,1775665322.330248, , 
001,3,1775665323.333432, , 
001,3,1775665247.13334, , 
001,3,1775665247.19582, , 
001,3,1775665247.37308, , 
000,5,1775664993.7786, , 
000,7,1775664791.0,"ossec: output: 'netstat listening ports':
tcp 0.0.0.0:1514 0.0.0.0:* 4519/wazuh-remoted
tcp 0.0.0.0:1515 0.0.0.0:* 4369/wazuh-authd
tcp 0.0.0.0:55000 0.0.0.0:* 4318/python3
tcp6 :::55000 :::* 4318/python3", 
000,3,1775664930.2613,"type=AVC msg=audit(1775664929.075:230): avc:  denied  { read } for  pid=1 comm=""systemd"" name=""wazuh-starter.service"" dev=""sda1"" ino=1805067 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
000,3,1775664932.4474,ossec: Manager started., 
000,3,1775664970.6531,"type=AVC msg=audit(1775664970.763:241): avc:  denied  { ioctl } for  pid=1 comm=""systemd"" path=""/etc/systemd/system/wazuh-starter.service"" dev=""sda1"" ino=1805067 ioctlcmd=0x5401 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
000,3,1775664970.7154,"type=AVC msg=audit(1775664970.763:239): avc:  denied  { read } for  pid=1 comm=""systemd"" name=""wazuh-starter.service"" dev=""sda1"" ino=1805067 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
000,3,1775664958.5326,"type=AVC msg=audit(1775664957.614:238): avc:  denied  { write } for  pid=5633 comm=""passwd"" path=""/var/ossec/tmp/vd_1.0.0_vd_4.13.0.tar"" dev=""sda1"" ino=1944073 scontext=system_u:system_r:passwd_t:s0 tcontext=system_u:object_r:var_t:s0 tclass=file permissive=1", 
001,3,1775665458.921388, , 
001,3,1775665458.954966, , 
001,7,1775665458.974722, , 
001,3,1775665458.1013758, , 
001,3,1775665459.1040767, , 
001,3,1775665459.1046382, , 
001,7,1775665459.1057673, , 
001,7,1775665459.1071303, , 
001,7,1775665459.1082883, , 
001,3,1775665459.1102827, , 
001,7,1775665459.1117367, , 
001,7,1775665459.1122652, , 
001,3,1775665459.1152471, , 
001,3,1775665446.486730, , 
001,3,1775665448.498736, , 
001,3,1775665449.504590, , 
001,3,1775665450.522669, , 
001,3,1775665450.534883, , 
001,3,1775665451.552005, , 
001,3,1775665451.557640, , 
001,3,1775665452.568643, , 
001,3,1775665452.585639, , 
001,3,1775665452.608489, , 
001,3,1775665453.631259, , 
001,3,1775665453.699339, , 
001,3,1775665453.744705, , 
001,3,1775665453.767415, , 
001,3,1775665454.790121, , 
001,3,1775665454.812907, , 
001,3,1775665454.818562, , 
001,3,1775665454.841352, , 
001,3,1775665454.864046, , 
001,3,1775665454.903831, , 
001,3,1775665311.197445, , 
001,3,1775665313.203638, , 
001,4,1775665313.209851, , 
001,3,1775665314.212566, , 
001,4,1775665314.218761, , 
001,3,1775665314.224195, , 
001,3,1775665314.230446, , 
001,4,1775665315.242406, , 
001,4,1775665353.353335, , 
001,3,1775665353.356050, , 
001,3,1775665353.362301, , 
001,3,1775665353.378300, , 
001,3,1775665354.387330, , 
001,3,1775665415.419109, , 
001,4,1775665421.425346, , 
001,3,1775665421.434262, , 
001,3,1775665384.413342, , 
001,3,1775665427.465986, , 
001,4,1775665433.477814, , 
001,3,1775665681.3326643, , 
001,3,1775665681.3332889, , 
001,4,1775665682.3344500, , 
001,4,1775665683.3364619, , 
001,3,1775665556.3127429, , 
001,3,1775665561.3139648, , 
001,3,1775665561.3157739, , 
001,4,1775665673.3286107, , 
001,3,1775665673.3300655, , 
001,3,1775665577.3179509, , 
001,3,1775665580.3184974, , 
001,3,1775665580.3190500, , 
001,3,1775665643.3226571, , 
001,3,1775665491.3103751, , 
001,3,1775665491.3109917, , 
001,3,1775665669.3262190, , 
001,3,1775665672.3274617, , 
001,7,1775665467.3030932, , 
001,3,1775665467.3080798, , 
001,3,1775665655.3243195, , 
001,3,1775665849.3852183, , 
001,3,1775665849.3858069, , 
001,4,1775665849.3863727, , 
001,3,1775665849.3872613, , 
001,3,1775665940.3937972, , 
001,3,1775665940.3944399, , 
001,3,1775665942.3956038, , 
001,3,1775665942.3967857, , 
001,3,1775665684.3366867, , 
001,3,1775665686.3386948, , 
001,3,1775665687.3409259, , 
001,3,1775665687.3415503, , 
001,3,1775665690.3444746, , 
001,3,1775665690.3450384, , 
001,3,1775665690.3461391, , 
001,3,1775665690.3467023, , 
001,3,1775665690.3472884, , 
001,3,1775665690.3518301, , 
001,3,1775665690.3546760, , 
001,3,1775665691.3569446, , 
001,3,1775665691.3586451, , 
001,3,1775665691.3592103, , 
001,3,1775665691.3609134, , 
001,3,1775665691.3637486, , 
001,3,1775665691.3643136, , 
001,3,1775665691.3648803, , 
001,3,1775665691.3671545, , 
001,3,1775665691.3677199, , 
001,3,1775665691.3682906, , 
001,3,1775665691.3705696, , 
001,3,1775665691.3728494, , 
001,3,1775665691.3739867, , 
001,3,1775665691.3762569, , 
001,3,1775665691.3779588, , 
001,3,1775665691.3785246, , 
001,3,1775665691.3790977, , 
001,3,1775665692.3796672, , 
001,3,1775665866.3901171, , 
001,3,1775665866.3907616, , 
001,7,1775665696.3823571, , 
001,3,1775665870.3919198, , 
001,3,1775665726.3839324, , 
001,9,1775665711.3837461, , 
001,3,1775666035.4069196, , 
001,3,1775666035.4077018, , 
001,3,1775666039.4082674, , 
001,3,1775665999.4025554, , 
001,3,1775665999.4033372, , 
001,3,1775666076.4128581, , 
001,3,1775666078.4134641, , 
001,3,1775666048.4097811, , 
001,3,1775666048.4109281, , 
001,3,1775665946.3974276, , 
001,3,1775665949.3980397, , 
001,3,1775665978.4007201, , 
001,3,1775666089.4147688, , 
001,3,1775665953.3988638, , 
001,4,1775666042.4088841, , 
001,3,1775666343.4650195, , 
001,3,1775666344.4664531, , 
001,3,1775666344.4681655, , 
001,3,1775666344.4715899, , 
001,3,1775666345.4747150, , 
001,3,1775666347.4753568, , 
001,3,1775666348.4759145, , 
001,3,1775666322.4501841, , 
001,3,1775666322.4507705, , 
001,3,1775666324.4519692, , 
001,3,1775666325.4566702, , 
001,3,1775666326.4592132, , 
001,3,1775666376.4948121, , 
001,3,1775666379.4956187, , 
001,3,1775666381.4996023, , 
001,3,1775666375.4910086, , 
001,3,1775666376.4940051, , 
001,3,1775666354.4798761, , 
001,3,1775666387.5051311, , 
001,3,1775666360.4806841, , 
001,3,1775666371.4861333, , 
001,5,1775666326.4600662, , 
001,4,1775666403.5246615, , 
001,4,1775666403.5252247, , 
001,3,1775666403.5255063, , 
001,3,1775666405.5271333, , 
001,3,1775666405.5292649, , 
001,3,1775666480.5471042, , 
001,3,1775666481.5495078, , 
001,3,1775666482.5503152, , 
001,3,1775666473.5390896, , 
001,3,1775666478.5438978, , 
001,3,1775666490.5581336, , 
001,3,1775666490.5589344, , 
001,3,1775666409.5306812, , 
001,3,1775666486.5541272, , 
001,3,1775666389.5067196, , 
001,3,1775666467.5368702, , 
001,4,1775666418.5314828, , 
001,3,1775667725.6361134, , 
001,3,1775667725.6366599, , 
001,3,1775667726.6372659, , 
001,3,1775667726.6378301, , 
001,3,1775667726.6390381, , 
001,3,1775667727.6408151, , 
001,4,1775667462.6221330, , 
001,3,1775667463.6227026, , 
001,3,1775667466.6248035, , 
001,4,1775667519.6276605, , 
001,3,1775667521.6292897, , 
001,3,1775667419.6194734, , 
001,3,1775667535.6304769, , 
001,3,1775667535.6310322, , 
001,3,1775667538.6338290, , 
001,3,1775667479.6270883, , 
001,3,1775667544.6349984, , 
001,3,1775667557.6355561, , 
001,3,1775668071.6698587, , 
001,4,1775668071.6708351, , 
001,3,1775668075.6727432, , 
001,3,1775668075.6736911, , 
001,3,1775668181.6841164, , 
001,3,1775668076.6776431, , 
001,3,1775668076.6782389, , 
001,3,1775668054.6672692, , 
001,3,1775668054.6678948, , 
001,3,1775668063.6690642, , 
001,3,1775668055.6684904, , 
001,4,1775668090.6828085, , 
001,4,1775668084.6791657, , 
001,4,1775668086.6800543, , 
001,3,1775668938.7436831, , 
001,3,1775668939.7443000, , 
001,3,1775668939.7452262, , 
001,4,1775668940.7464877, , 
001,3,1775668941.7467595, , 
001,4,1775668941.7474133, , 
001,3,1775668882.7320023, , 
001,4,1775668883.7326563, , 
001,3,1775668883.7329285, , 
001,3,1775668883.7335404, , 
001,4,1775668883.7341910, , 
001,4,1775668861.7210688, , 
001,3,1775668866.7246292, , 
001,3,1775668866.7252356, , 
001,3,1775668871.7269060, , 
001,3,1775668874.7283004, , 
001,4,1775668874.7289858, , 
001,3,1775668786.7152643, , 
001,4,1775668791.7164773, , 
001,3,1775668791.7167493, , 
001,3,1775668983.7492283, , 
001,4,1775668983.7498933, , 
001,3,1775668646.7136036, , 
001,3,1775668888.7374761, , 
001,4,1775668920.7406923, , 
001,4,1775668920.7409769, , 
001,4,1775668925.7428053, , 
001,3,1775665459.1174885, , 
001,3,1775665459.1183336, , 
001,7,1775665459.1188511, , 
001,3,1775665459.1212538, , 
001,7,1775665459.1216007, , 
001,7,1775665459.1230559, , 
001,7,1775665459.1266806, , 
001,7,1775665459.1271061, , 
001,7,1775665460.1298605, , 
001,7,1775665460.1307052, , 
001,3,1775665460.1324139, , 
001,3,1775665460.1328236, , 
001,7,1775665460.1331883, , 
001,3,1775665460.1338950, , 
001,3,1775665460.1348920, , 
001,7,1775665460.1352420, , 
001,7,1775665460.1355490, , 
001,7,1775665460.1358741, , 
001,7,1775665460.1361867, , 
001,7,1775665460.1370987, , 
001,3,1775665460.1389885, , 
001,3,1775665460.1399842, , 
001,7,1775665460.1413302, , 
001,7,1775665460.1433603, , 
001,7,1775665460.1436602, , 
001,3,1775665460.1442563, , 
001,7,1775665460.1462790, , 
001,7,1775665460.1466744, , 
001,3,1775665460.1474783, , 
001,7,1775665461.1523818, , 
001,7,1775665461.1531084, , 
001,7,1775665461.1535069, , 
001,7,1775665461.1562815, , 
001,3,1775665461.1569997, , 
001,7,1775665461.1578105, , 
001,7,1775665461.1589579, , 
001,3,1775665461.1605905, , 
001,7,1775665461.1613837, , 
001,7,1775665461.1619859, , 
001,3,1775665461.1624843, , 
001,7,1775665461.1629483, , 
001,3,1775665461.1637685, , 
001,7,1775665461.1646687, , 
001,7,1775665461.1655215, , 
001,7,1775665461.1661181, , 
001,3,1775665461.1674788, , 
001,3,1775665461.1683821, , 
001,7,1775665461.1688156, , 
001,7,1775665461.1691969, , 
001,3,1775665461.1707936, , 
001,7,1775665461.1714328, , 
001,7,1775665462.1726999, , 
001,7,1775665462.1741659, , 
001,7,1775665462.1761310, , 
001,3,1775665462.1766015, , 
001,7,1775665462.1770546, , 
001,3,1775665462.1775666, , 
001,7,1775665462.1780312, , 
001,3,1775665462.1791754, , 
001,3,1775665462.1795213, , 
001,7,1775665462.1803025, , 
001,7,1775665462.1807700, , 
001,7,1775665462.1814661, , 
001,7,1775665462.1855681, , 
001,7,1775665462.1893476, , 
001,7,1775665462.1904817, , 
001,7,1775665462.1914633, , 
001,7,1775665462.1920867, , 
001,7,1775665463.1947987, , 
001,7,1775665463.1954339, , 
001,7,1775665463.2007807, , 
001,7,1775665463.2012988, , 
001,3,1775665463.2021437, , 
001,7,1775665463.2037451, , 
001,7,1775665463.2053319, , 
001,7,1775665463.2060881, , 
001,3,1775665463.2077012, , 
001,7,1775665463.2081222, , 
001,7,1775665463.2085354, , 
001,7,1775665463.2089673, , 
001,7,1775665463.2106590, , 
001,7,1775665463.2114151, , 
001,7,1775665463.2121327, , 
001,7,1775665463.2133942, , 
001,7,1775665463.2140758, , 
001,7,1775665463.2156012, , 
001,7,1775665463.2158837, , 
001,7,1775665463.2168682, , 
001,7,1775665463.2172795, , 
001,7,1775665464.2191063, , 
001,7,1775665464.2210047, , 
001,3,1775665464.2222270, , 
001,7,1775665464.2228266, , 
001,7,1775665464.2232461, , 
001,3,1775665464.2244258, , 
001,7,1775665464.2247638, , 
001,7,1775665464.2251067, , 
001,7,1775665464.2262682, , 
001,7,1775665464.2265772, , 
001,7,1775665464.2277955, , 
001,7,1775665464.2295193, , 
001,7,1775665464.2300305, , 
001,7,1775665464.2310916, , 
001,7,1775665464.2321925, , 
001,7,1775665464.2327612, , 
001,7,1775665464.2354887, , 
001,7,1775665464.2369143, , 
001,7,1775665464.2374438, , 
001,7,1775665464.2391500, , 
001,7,1775665464.2403505, , 
001,7,1775665464.2408430, , 
001,7,1775665464.2418989, , 
001,7,1775665464.2433483, , 
001,7,1775665464.2444669, , 
001,7,1775665464.2456749, , 
001,7,1775665465.2467498, , 
001,7,1775665465.2478098, , 
001,7,1775665465.2489658, , 
001,7,1775665465.2495641, , 
001,7,1775665465.2500550, , 
001,7,1775665465.2517058, , 
001,7,1775665465.2531849, , 
001,7,1775665465.2535183, , 
001,7,1775665465.2538930, , 
001,7,1775665465.2548678, , 
001,7,1775665465.2577322, , 
001,7,1775665465.2619045, , 
001,3,1775665465.2623114, , 
001,7,1775665465.2627129, , 
001,3,1775665465.2631160, , 
001,7,1775665465.2635185, , 
001,7,1775665465.2639226, , 
001,3,1775665465.2643577, , 
001,3,1775665465.2647400, , 
001,3,1775665465.2666092, , 
001,3,1775665465.2670984, , 
001,7,1775665465.2681239, , 
001,3,1775665465.2704950, , 
001,3,1775665466.2709566, , 
001,7,1775665466.2724251, , 
001,7,1775665466.2753941, , 
001,7,1775665466.2792526, , 
001,3,1775665466.2800084, , 
001,7,1775665466.2810163, , 
001,7,1775665466.2822275, , 
001,7,1775665466.2826190, , 
001,7,1775665466.2829797, , 
001,3,1775665466.2847786, , 
001,3,1775665466.2852835, , 
001,7,1775665466.2857786, , 
001,3,1775665466.2868347, , 
001,7,1775665466.2875770, , 
001,7,1775665466.2893031, , 
001,7,1775665466.2921003, , 
001,7,1775665466.2933422, , 
001,7,1775665467.2962644, , 
001,7,1775665467.2979496, , 
001,3,1775665467.2988355, , 
001,3,1775665467.2996725, , 
001,3,1775665467.3018366, , 
001,7,1775665467.3026547, , 
001,3,1775666228.4195018, , 
001,4,1775666230.4203024, , 
001,4,1775666230.4220236, , 
001,3,1775666230.4237452, , 
001,4,1775666246.4273100, , 
001,3,1775666246.4290316, , 
001,3,1775666248.4304688, , 
001,3,1775666256.4357743, , 
001,5,1775666258.4398045, , 
001,5,1775666258.4400717, , 
001,3,1775666315.4452676, , 
001,3,1775666267.4437457, , 
001,3,1775666304.4445332, , 
001,3,1775666113.4172407, , 
001,3,1775666242.4264570, , 
001,4,1775666155.4189858, , 
001,3,1775666495.5645446, , 
001,3,1775666496.5661464, , 
001,3,1775666497.5677488, , 
001,3,1775666556.5766460, , 
001,3,1775666558.5791690, , 
001,3,1775666558.5813520, , 
001,3,1775666586.5858960, , 
001,3,1775666586.5868147, , 
001,3,1775666680.5908203, , 
001,3,1775666615.5902738, , 
001,4,1775666562.5832906, , 
001,4,1775666562.5841877, , 
001,4,1775666562.5850592, , 
001,4,1775666503.5693520, , 
001,4,1775666505.5702406, , 
001,4,1775666540.5716194, , 
001,4,1775666545.5736899, , 
001,3,1775667403.6132182, , 
001,4,1775667404.6145426, , 
001,3,1775667405.6168458, , 
001,3,1775667405.6180322, , 
001,4,1775666807.5956257, , 
001,3,1775666808.5965175, , 
001,3,1775666809.5982442, , 
001,3,1775666810.5987905, , 
001,3,1775666773.5929261, , 
001,3,1775666773.5950301, , 
001,3,1775666832.6033659, , 
001,3,1775666991.6067476, , 
001,3,1775666816.6019797, , 
001,3,1775667115.6081812, , 
001,4,1775667379.6103454, , 
001,4,1775666810.6005185, , 
001,4,1775667940.6545878, , 
001,4,1775667940.6548724, , 
001,3,1775667941.6557262, , 
001,3,1775667893.6508851, , 
001,4,1775667893.6515314, , 
001,4,1775667819.6468786, , 
001,3,1775667820.6484620, , 
001,3,1775667969.6594679, , 
001,3,1775667971.6600635, , 
001,3,1775667772.6447193, , 
001,3,1775667733.6434337, , 
001,4,1775668046.6615929, , 
001,4,1775668047.6618614, , 
001,4,1775667933.6526762, , 
001,3,1775668000.6614353, , 
001,3,1775668508.6981637, , 
001,3,1775668508.6990357, , 
001,4,1775668511.7001879, , 
001,3,1775668593.7106628, , 
001,4,1775668597.7112232, , 
001,3,1775668600.7115201, , 
001,4,1775668463.6917247, , 
001,4,1775668464.6920095, , 
001,3,1775668464.6922943, , 
001,3,1775668535.7064219, , 
001,3,1775668535.7072899, , 
001,3,1775668328.6870566, , 
001,3,1775668374.6887617, , 
001,4,1775668551.7083939, , 
000,3,1775668554.7104742,"type=AVC msg=audit(1775668554.085:326): avc:  denied  { open } for  pid=1 comm=""systemd"" path=""/etc/systemd/system/updateIndexerHeap.service"" dev=""sda1"" ino=1805065 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
000,3,1775668554.7105355,"type=AVC msg=audit(1775668554.085:325): avc:  denied  { read } for  pid=1 comm=""systemd"" name=""updateIndexerHeap.service"" dev=""sda1"" ino=1805065 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
000,3,1775668554.7105998,"type=AVC msg=audit(1775668554.085:327): avc:  denied  { ioctl } for  pid=1 comm=""systemd"" path=""/etc/systemd/system/updateIndexerHeap.service"" dev=""sda1"" ino=1805065 ioctlcmd=0x5401 scontext=system_u:system_r:init_t:s0 tcontext=unconfined_u:object_r:user_home_t:s0 tclass=file permissive=1", 
001,3,1775668477.6934323, , 
001,3,1775668608.7124826, , 
001,3,1775669203.7670861, , 
001,3,1775669204.7678918, , 
001,4,1775669206.7684984, , 
001,4,1775669206.7687784, , 
001,4,1775669206.7690584, , 
001,3,1775669206.7693487, , 
001,4,1775669175.7629943, , 
001,3,1775669176.7644179, , 
001,3,1775669207.7699369, , 
001,3,1775669210.7711321, , 
001,3,1775669213.7725287, , 
001,3,1775669196.7665219, , 
001,3,1775669221.7736918, , 
001,4,1775669128.7568707, , 
001,4,1775669128.7577474, , 
001,4,1775669131.7586241, , 
001,4,1775669068.7522695, , 
