CallerProcessName,AuthenticationPackageName,ForceLogoff,IpAddress,ProcessId,SubjectUserName,TargetUserName,CommandLine,Timestamp,RecordNumber,ProcessName,ProcessCreationTime,EventID,LockoutObservationWindow,ParentProcessName,WorkstationName,Operation,MemberName,TargetLogonGuid
,,,,,pizza,,,2026-04-01 17:18:15.407610+00:00,3279,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.763800+00:00,3280,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.765968+00:00,3281,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.766273+00:00,3282,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.773615+00:00,3283,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.773787+00:00,3284,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.773882+00:00,3285,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.773996+00:00,3286,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.774118+00:00,3287,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.774231+00:00,3288,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.774309+00:00,3289,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.774467+00:00,3290,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.774551+00:00,3291,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.774660+00:00,3292,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.785763+00:00,3293,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786079+00:00,3294,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786263+00:00,3295,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786392+00:00,3296,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786543+00:00,3297,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786671+00:00,3298,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786793+00:00,3299,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786879+00:00,3300,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.786978+00:00,3301,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.787056+00:00,3302,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.787149+00:00,3303,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.787226+00:00,3304,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.787340+00:00,3305,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.788288+00:00,3306,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:15.788486+00:00,3307,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,Negotiate,,-,0x00000000000002dc,NORMALVM$,SYSTEM,,2026-04-01 17:18:16.696602+00:00,3308,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-01 17:18:16.696608+00:00,3309,,,4672,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.858618+00:00,3310,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.858936+00:00,3311,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859095+00:00,3312,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859243+00:00,3313,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859409+00:00,3314,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859503+00:00,3315,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859655+00:00,3316,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859779+00:00,3317,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.859915+00:00,3318,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.860044+00:00,3319,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.860147+00:00,3320,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.860268+00:00,3321,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.860430+00:00,3322,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:16.860579+00:00,3323,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
C:\Windows\System32\svchost.exe,,,,,NORMALVM$,Administrators,,2026-04-01 17:18:18.543732+00:00,3324,,,4799,,,,,,
C:\Windows\System32\taskhostw.exe,,,,,pizza,Administrators,,2026-04-01 17:18:19.260649+00:00,3325,,,4799,,,,,,
C:\Windows\System32\svchost.exe,,,,,pizza,Administrators,,2026-04-01 17:18:24.039352+00:00,3326,,,4799,,,,,,
,,,,,pizza,,,2026-04-01 17:18:32.758942+00:00,3327,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:32.760105+00:00,3328,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:32.760155+00:00,3329,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:32.784426+00:00,3330,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:32.785955+00:00,3331,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.063848+00:00,3332,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.064959+00:00,3333,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.065264+00:00,3334,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.065445+00:00,3335,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.065641+00:00,3336,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.065783+00:00,3337,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.065973+00:00,3338,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.066217+00:00,3339,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.066448+00:00,3340,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.066597+00:00,3341,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.066784+00:00,3342,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.066881+00:00,3343,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.066996+00:00,3344,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.067087+00:00,3345,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.067192+00:00,3346,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.067467+00:00,3347,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.076641+00:00,3348,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.076872+00:00,3349,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077065+00:00,3350,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077318+00:00,3351,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077509+00:00,3352,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077625+00:00,3353,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077738+00:00,3354,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077847+00:00,3355,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.077942+00:00,3356,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.078026+00:00,3357,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.078121+00:00,3358,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.078205+00:00,3359,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.078327+00:00,3360,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.083103+00:00,3361,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.083269+00:00,3362,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.083467+00:00,3363,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.083569+00:00,3364,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.083771+00:00,3365,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.083929+00:00,3366,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.084087+00:00,3367,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.084309+00:00,3368,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.084486+00:00,3369,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.084616+00:00,3370,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.084764+00:00,3371,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.084883+00:00,3372,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.085024+00:00,3373,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.085876+00:00,3374,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.086168+00:00,3375,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.113630+00:00,3376,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.113901+00:00,3377,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.114170+00:00,3378,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.114338+00:00,3379,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.114506+00:00,3380,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.114643+00:00,3381,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.114758+00:00,3382,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.114893+00:00,3383,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.115032+00:00,3384,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.115122+00:00,3385,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.115231+00:00,3386,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.115311+00:00,3387,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.115427+00:00,3388,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:33.115513+00:00,3389,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
C:\Windows\System32\taskhostw.exe,,,,,pizza,Administrators,,2026-04-01 17:18:33.850258+00:00,3390,,,4799,,,,,,
,Negotiate,,-,0x00000000000002dc,NORMALVM$,SYSTEM,,2026-04-01 17:18:34.199364+00:00,3391,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-01 17:18:34.199383+00:00,3392,,,4672,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:37.919083+00:00,3393,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:37.919144+00:00,3394,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:37.919632+00:00,3395,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:38.135258+00:00,3396,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:38.135660+00:00,3397,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:40.141403+00:00,3398,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:40.141479+00:00,3399,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,Negotiate,,-,0x00000000000002dc,NORMALVM$,SYSTEM,,2026-04-01 17:18:42.621233+00:00,3400,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-01 17:18:42.621239+00:00,3401,,,4672,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.128910+00:00,3402,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.129887+00:00,3403,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.129936+00:00,3404,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.142656+00:00,3405,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.145769+00:00,3406,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.387785+00:00,3407,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.388041+00:00,3408,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.388180+00:00,3409,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.391722+00:00,3410,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.391930+00:00,3411,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392086+00:00,3412,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392204+00:00,3413,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392288+00:00,3414,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392387+00:00,3415,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392467+00:00,3416,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392630+00:00,3417,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392721+00:00,3418,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.392826+00:00,3419,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.396784+00:00,3420,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.397104+00:00,3421,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.397270+00:00,3422,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.397423+00:00,3423,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.397776+00:00,3424,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.397930+00:00,3425,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398058+00:00,3426,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398146+00:00,3427,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398275+00:00,3428,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398405+00:00,3429,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398569+00:00,3430,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398693+00:00,3431,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.398838+00:00,3432,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.402431+00:00,3433,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.402771+00:00,3434,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.421087+00:00,3435,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.421350+00:00,3436,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.421549+00:00,3437,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.421682+00:00,3438,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.421862+00:00,3439,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.421991+00:00,3440,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422136+00:00,3441,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422241+00:00,3442,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422392+00:00,3443,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422470+00:00,3444,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422573+00:00,3445,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422710+00:00,3446,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422852+00:00,3447,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:18:44.422941+00:00,3448,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:44.435322+00:00,3449,,2026-04-01 17:17:44.319941+00:00,5382,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:44.530874+00:00,3450,,2026-04-01 17:17:44.319941+00:00,5382,,,,,,
,,,,,NORMALVM$,,,2026-04-01 17:18:44.641991+00:00,3451,,2026-04-01 17:17:44.319941+00:00,5382,,,,,,
,Negotiate,,-,0x00000000000002dc,NORMALVM$,SYSTEM,,2026-04-01 17:19:05.195526+00:00,3452,C:\Windows\System32\services.exe,,4624,,,-,,,
,,,,,SYSTEM,,,2026-04-01 17:19:05.195530+00:00,3453,,,4672,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.001165+00:00,3454,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.002354+00:00,3455,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.002396+00:00,3456,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.080887+00:00,3457,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.082729+00:00,3458,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.354824+00:00,3459,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.354996+00:00,3460,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355152+00:00,3461,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355236+00:00,3462,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355362+00:00,3463,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355440+00:00,3464,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355562+00:00,3465,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355724+00:00,3466,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.355927+00:00,3467,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356026+00:00,3468,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356142+00:00,3469,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356215+00:00,3470,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356331+00:00,3471,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356403+00:00,3472,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356522+00:00,3473,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.356810+00:00,3474,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362293+00:00,3475,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362440+00:00,3476,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362560+00:00,3477,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362654+00:00,3478,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362761+00:00,3479,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362846+00:00,3480,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.362940+00:00,3481,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.363026+00:00,3482,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.363119+00:00,3483,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.363205+00:00,3484,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.363295+00:00,3485,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.363377+00:00,3486,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.363482+00:00,3487,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.368885+00:00,3488,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.369026+00:00,3489,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.369156+00:00,3490,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.369236+00:00,3491,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.369343+00:00,3492,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
,,,,,pizza,,,2026-04-01 17:19:08.369415+00:00,3493,,2026-04-01 17:17:51.206451+00:00,5379,,,,,,
